person_ID,trip_count,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,choice,shop_trip,leis_trip,dist_fac,tt_w,tt_b,tt_c,tc_c,acc_c,acc_time_4,tt_pt,tc_pt,acc_pt,trns_pt,freq_pt,distance_3,tt_ivt_3,tc_c_3,tt_ivt_1,tt_ivt_2,tt_ivt_4,tc_pt_4,wait_4,trns_4,freq_sof,Q1.1,Q1.2,Q1.3,Q1.4,Q1.6,Q1.16.1,Q1.10,Q2.2,hh_income_cat,hh_income,Q2.5_1,Q2.5_2,Q2.5_4,Q2.5_5,Q2.6_1,Q2.6_2,Q2.7,p_income,Q3.7,Q3.8,Q3.9
O015064,26,1,1,1,1,0,0,0,0,2,0,1,3.69775,40,11,5,1.8,2,2.683333333,8,2.5,2,1,10,3.829,6.166666667,1.8,42.18333333,10.16666667,7,3.4,0,0,15,51,3,7,3,1,4,1,1,4,7000,1,0,0,1,2,1,2,7000,1,2,2
Z1767376,27,0,0,0,0,1,1,1,1,7,1,0,5.4065,,,,,,4.783333333,,,,,,5.193,6.333333333,1,55.18333333,12.6,10,4.6,0.033333333,0,30,27,2,10,4,1,1,1,1,9,18000,3,0,0,4,2,1,3,7000,2,1,1
U087112,27,0,1,1,1,0,0,0,0,3,1,0,5.0105,,15,13,1.6,4,10.13333333,16,5.5,9,1,10,5.912,10.53333333,1.8,49.35,16.2,13,6,4,1,3,62,3,3,5,1,4,2,2,4,7000,1,0,0,2,1,2,3,7000,1,2,2
P565078,26,1,1,0,1,0,0,0,0,2,1,0,2.23125,28,12,,,,1.333333333,7,3.6,2,0,7,2.222,3.733333333,0.4,29.9,11.88333333,6,2.9,0.016666667,0,8,47,3,11,4,1,3,1,4,5,9000,0,0,0,0,2,1,2,9500,1,2,2
M118597,26,0,1,1,1,0,0,0,0,3,0,0,7.17125,,21,10,1.3,3,16.7,11,3.8,15,2,30,5.355,6.866666667,1.2,66.06666667,19.93333333,12,4.6,9.666666667,1,30,28,2,7,4,1,3,1,1,7,13000,3,1,3,0,2,1,2,7000,2,2,1
R1788121,25,0,1,0,1,0,0,0,0,4,0,1,6.86,,20,,,,5.05,24,1,5,1,7,6.496,10.05,1.8,64.36666667,20.26666667,20,1.3,0,0,12,48,2,3,5,2,1,2,1,9,18000,0,0,0,3,2,1,2,9500,2,1,1
B349729,27,1,1,1,1,0,0,0,0,3,1,0,2.96375,31,9,5,1,3,5.233333333,8,3.7,4,1,7,3.067,5.666666667,0.6,31.41666667,8.966666667,8.7,4.4,0.416666667,0,12,43,2,11,4,1,3,2,1,8,15000,2,0,0,5,2,1,3,9500,1,2,2
A384370,27,0,1,1,1,0,0,0,0,3,1,0,7.583,,23,12,3,6,17.28333333,13,3.1,13,1,40,7.015,8.066666667,1.7,84.55,23.25,14,5,0,0,30,24,2,6,4,1,3,2,1,2,3000,1,0,0,1,2,1,3,7000,2,2,1
V214293,27,0,0,0,0,1,1,1,1,6,0,0,4.8855,,,,,,16.06666667,,,,,,5.997,13.55,1.4,52.51666667,15.48333333,8.7,0.6,0,0,6,63,2,11,5,1,3,1,2,6,11000,1,0,2,3,1,2,3,4000,3,1,1
E013639,27,1,1,1,1,0,0,0,0,2,0,1,1.98175,24,7,6,0.8,7,5.966666667,6,2.5,6,1,7,2.006,6.1,0.7,23.95,6.583333333,5,2,0,0,5,29,2,3,4,1,4,1,3,4,7000,0,1,0,1,1,1,3,7000,1,2,2
S1194705,27,0,0,0,0,0,0,1,1,7,0,1,27.9825,,,,,,23,,,,,,35.162,27.28333333,8.4,318.0333333,93.88333333,19,12.8,0.016666667,0,60,50,3,3,3,1,3,2,1,4,7000,1,0,0,2,1,2,2,7000,1,1,1
J1155347,27,0,0,1,1,0,0,0,0,3,0,0,20.33975,,,35,6.8,9,13.55,37,6.9,15,1,30,19.183,24.81666667,9,265.35,71.83333333,40.68333333,9.2,1.633333333,1,30,25,2,5,4,1,3,2,1,5,9000,2,0,0,0,2,1,3,7000,1,1,1
Q578327,26,0,0,0,0,0,0,1,1,7,0,0,17.8435,,,,,,0.5,,,,,,18.562,25.18333333,3.7,208.2333333,60.11666667,34,4.6,8.283333333,1,15,63,3,5,5,1,3,1,1,4,7000,2,0,0,1,2,1,2,2000,1,2,2
E217235,26,0,1,1,1,0,0,0,0,2,0,0,17.4115,,52,23,5.4,9,3,31,5.9,4,2,15,18.21,17.96666667,3.6,192.9,49.6,28,5.2,30.53333333,2,20,23,3,2,4,1,3,2,1,5,9000,1,1,0,2,1,1,3,4000,1,1,1
Q379363,27,0,0,1,1,0,0,0,0,3,0,1,21.28475,,,22,6.6,6,23.86666667,29,14.6,24,2,7,19.107,28.43333333,3.8,218.9833333,73.2,36,14,5.183333333,1,10,26,2,5,4,1,3,1,4,4,7000,1,1,0,0,2,1,3,4000,1,2,1
X784750,26,0,0,1,1,0,0,0,0,4,0,1,51.65575,,,79,1,3,5.45,57,5.2,4,2,30,57.952,50.53333333,0,536.3,174.5666667,79,6.2,23.4,2,30,59,2,4,5,1,2,2,1,9,18000,1,0,0,3,2,1,2,13000,1,1,1
S251533,27,1,1,0,1,0,0,0,0,2,0,1,5.07125,54,15,,,,4.533333333,13,2,5,0,15,5.207,8.016666667,1.4,57.03333333,16.15,13,2,0,0,15,62,2,11,5,1,3,2,4,6,11000,0,0,0,5,1,1,2,7000,1,2,2
U112914,27,0,1,0,1,0,0,0,0,4,0,0,10.44075,,30,,,,13.71666667,26,2.4,12,1,15,10.06,17.91666667,2.8,115.6666667,31.06666667,26,3.2,3.016666667,1,12,60,3,5,7,2,1,2,1,4,7000,0,0,0,1,1,1,3,7000,2,1,1
B249059,27,0,0,1,1,0,0,0,0,3,0,1,10.909,,,21,3.3,6,19.68333333,14,1.3,21,2,10,13.306,18.98333333,3.2,120.7333333,34.25,10,1.3,4.566666667,1,12,33,2,5,4,1,3,2,4,3,5000,1,0,0,0,2,1,3,7000,1,2,2
Q238381,27,0,0,0,0,0,0,1,1,8,0,0,30.313,,,,,,16.23333333,,,,,,32.358,23.11666667,7.4,337.45,104.9166667,33,3.7,7.683333333,1,10,19,2,1,4,1,3,1,4,1,1000,1,2,1,4,2,1,2,750,1,2,2
L347695,27,0,0,1,1,0,0,0,0,3,0,0,28.26375,,,30,6.3,9,14.28333333,22,8.8,16,1,10,29.318,23.58333333,7,316.5166667,88.7,22,12.9,5.366666667,1,9,27,2,11,4,1,3,2,2,9,18000,2,0,0,3,2,1,3,9500,1,1,2
D1623933,27,0,0,0,0,0,1,1,1,8,0,0,8.90475,,,,,,2.916666667,,,,,,8.881,13.91666667,2,105.8666667,25.96666667,19,5.2,0,0,30,52,3,1,5,1,1,1,1,7,13000,2,1,0,2,2,1,2,2000,1,1,1
B1099058,27,0,0,1,1,0,0,0,0,4,0,0,29.3835,,,34,4.9,9,7.7,28,5.1,7,3,20,31.712,26.95,4.1,324.6333333,95.3,34.4,7.5,10.76666667,2,20,30,2,11,5,1,2,1,4,9,18000,2,0,0,4,2,1,2,17500,2,1,1
E175846,27,0,0,1,1,0,0,0,0,3,0,0,72.788,,,41,11.4,3,13.8,75,7.6,10,0,7,51.702,41.46666667,11.4,1695.15,176.0666667,69,10.2,6,1,12,57,3,3,5,1,3,1,1,7,13000,1,1,1,4,2,1,2,7000,2,1,1
F052215,26,0,0,1,1,0,0,0,0,3,0,1,28.37525,,,42,1.8,3,32.58333333,23,22,24,0,15,28.957,34.36666667,1.3,308.9,98.68333333,29,26.4,5.05,1,15,33,2,7,4,1,2,1,4,3,5000,1,1,0,1,2,1,3,7000,1,1,1
R694859,27,0,0,0,0,0,0,1,1,7,0,1,29.96725,,,,,,29.7,,,,,,30.895,31.8,8,359.05,96.48333333,31,8.1,13.51666667,1,15,49,3,5,5,1,3,2,1,5,9000,3,0,0,4,2,1,2,2000,1,2,2
T015730,25,0,0,1,1,0,0,0,0,3,1,0,23.6265,,,32,4,2,8.25,47,4,10,0,30,21.897,29.48333333,5.3,264.85,75.7,47,3.2,6,1,60,30,3,11,5,1,4,2,1,9,18000,2,1,0,5,2,1,2,2000,1,1,1
F389279,27,0,1,1,1,0,0,0,0,3,1,0,10.57275,,35,15,4.1,3,6.283333333,18,4.3,6,1,15,11.481,12.56666667,5.4,117.4,33.01666667,18,4.3,0,0,20,32,2,11,4,1,3,2,1,5,9000,1,0,0,1,2,1,3,9500,1,2,1
L597513,27,0,0,0,0,0,0,1,1,7,0,0,43.71425,,,,,,4.6,,,,,,46.852,52.9,22,497.0666667,150,47,22.6,2.966666667,1,60,34,2,3,5,1,3,2,1,8,15000,5,0,0,0,2,1,3,9500,1,1,1
L309258,27,0,1,1,1,0,0,0,0,3,0,0,12.8535,,43,24,7.4,6,18.26666667,16,11.1,20,0,10,13.262,18.2,6.2,151.65,44.75,16,9.8,0.016666667,0,10,40,3,3,5,1,3,1,4,9,18000,2,0,0,2,2,1,2,9500,1,1,1
S1276090,27,0,1,1,1,0,0,0,0,3,0,1,5.45425,,18,6,1.9,3,17.21666667,7,3.5,19,0,10,5.417,8.816666667,1.1,65.41666667,17.75,6,3.4,0.033333333,0,12,23,3,3,4,1,1,2,1,9,18000,3,0,3,4,2,1,2,7000,2,2,2
N102150,27,0,0,1,1,0,0,0,0,3,0,1,31.056,,,36,6.8,9,11.05,27,14.5,8,2,7,31.049,33.4,7.5,345.7,93.66666667,27,21.2,2.733333333,1,8,54,3,5,5,1,1,1,4,7,13000,2,2,1,3,2,1,2,4000,2,1,1
P009277,27,0,0,1,1,0,0,0,0,3,0,1,23.90475,,,30,1.8,3,14.01666667,27,7.9,10,2,15,25.118,23.68333333,0,291.05,73.8,27,7.6,9.35,1,12,47,2,7,3,1,2,1,1,4,7000,1,0,0,5,2,1,2,7000,3,1,1
Q271655,27,0,1,0,1,0,0,0,0,2,0,0,7.581,,26,,,,6.983333333,29,2.5,6,0,15,8.727,15.66666667,2.4,79.23333333,25.95,24,2,0.016666667,0,12,34,3,5,4,2,1,2,2,4,7000,0,1,0,3,1,1,3,4000,1,2,2
L605958,27,1,1,0,1,0,0,0,0,2,1,0,1.42575,17,5,,,,3.05,3,0.8,3,1,15,1.418,2.883333333,0.4,18.08333333,5.2,2.9,0.2,0,0,10,33,3,11,5,1,3,2,4,4,7000,0,0,0,4,1,1,3,2000,1,2,2
O036183,26,0,0,0,0,1,0,0,1,5,0,1,3.053,,,,,,7.066666667,,,,,,3.968,13.85,1.1,32.55,9.566666667,9,0.3,0,0,4,54,3,11,4,1,3,2,2,5,9000,0,0,0,0,1,1,3,9500,1,1,1
E618508,25,1,1,0,1,0,0,0,0,2,0,1,2.55875,31,9,,,,6.233333333,5,1.5,7,1,7,2.551,4.85,1.2,29.63333333,8.6,6.8,2,0,0,12,19,2,6,4,1,3,2,3,9,18000,2,0,0,0,2,2,2,2000,1,2,2
T033724,27,0,0,0,0,1,1,0,1,8,0,0,2.76975,,,,,,3.45,,,,,,2.764,8.766666667,0.6,31.6,12.88333333,9.9,0.4,6.916666667,1,5,23,2,5,4,1,4,2,3,3,5000,0,0,0,2,1,1,3,4000,1,2,2
H48167,27,0,1,1,1,0,0,0,0,4,0,0,13.53875,,43,33,4.7,6,10.85,28,4.2,12,2,10,18.126,21.38333333,4.7,133.65,45.01666667,27.8,3.4,11.81666667,2,10,46,2,3,5,1,3,1,4,7,13000,2,0,0,5,2,1,2,9500,2,1,1
L334682,27,0,0,1,1,0,0,0,0,3,0,1,59.181,,,56,18.9,3,4.816666667,98,9.7,4,1,20,61.951,63.58333333,20.8,676.2333333,280.9666667,82,11.2,4.766666667,2,30,25,2,5,4,1,2,1,4,3,5000,2,1,0,1,2,1,3,7000,2,2,2
B535170,27,0,0,0,0,0,1,1,1,7,1,0,7.054,,,,,,11.86666667,,,,,,6.522,9.033333333,2.2,66.6,18.41666667,23,2.8,11.01666667,1,30,55,3,5,4,1,3,1,1,7,13000,3,1,0,1,1,1,2,4000,1,2,2
P011487,27,1,1,1,1,0,0,0,0,4,1,0,4.7495,58,15,11,1.8,4,19.63333333,8,1,16,0,7,4.757,8.416666667,1.4,54.85,15.31666667,7,0.6,0.316666667,0,12,27,2,5,4,2,4,2,1,3,5000,0,0,1,1,1,1,3,4000,1,2,2
Q640678,26,1,1,0,1,0,0,0,0,2,0,1,5.302,47,15,,,,8.183333333,11,2.1,6,0,10,7.231,17.66666667,2,49.36666667,15.03333333,14,2.8,1.316666667,0,5,43,3,11,5,1,3,2,4,5,9000,0,0,0,4,1,1,3,4000,2,1,1
J135133,27,0,1,0,1,0,0,0,0,4,0,0,17.45975,,47,,,,9.75,36,5.5,7,2,10,13.839,14.46666667,2.8,157.9,49.56666667,35.6,4.4,11.86666667,2,9,25,3,6,4,1,3,2,2,4,7000,1,2,0,1,1,2,3,2000,1,1,1
E669560,27,1,1,0,1,0,0,0,0,2,1,0,2.053,26,9,,,,11.2,3,2.9,8,0,15,2.096,4.066666667,0.6,24.61666667,8.383333333,3,2.9,0.016666667,0,8,48,3,3,5,2,1,2,4,4,7000,0,0,0,4,1,1,3,2000,1,2,2
Q168585,27,0,1,1,1,0,0,0,0,3,1,0,9.24525,,29,11,2.8,9,9.516666667,23,2,7,0,90,9.383,13.31666667,1.9,110.8,27.93333333,18.93333333,2.9,3.083333333,1,60,63,2,3,4,1,3,1,1,1,1000,2,0,0,1,2,1,3,2000,1,2,2
U398333,27,0,0,0,0,0,0,1,1,7,0,0,43.9335,,,,,,38.66666667,,,,,,43.778,39.25,20.6,472.1166667,148.55,56,23.8,16.4,3,60,49,2,3,5,1,3,1,1,6,11000,2,0,0,1,2,1,2,13000,2,1,2
G1318385,26,0,1,1,1,0,0,0,0,2,1,0,8.06525,,28,8,1.8,3,9.833333333,14,2.5,11,0,30,7.547,9.05,2,91.26666667,27.65,12,3.7,0,0,30,60,2,5,5,1,3,2,1,4,7000,1,0,0,0,1,1,3,7000,1,2,1
E053750,27,1,1,0,1,0,0,0,0,2,0,0,4.78325,60,15,,,,13.68333333,6,1.2,10,1,7,4.899,9.566666667,1,56.93333333,15.35,6,0.6,1.45,0,9,38,2,3,4,1,4,2,3,4,7000,0,0,0,1,1,1,3,7000,1,1,2
N221493,26,1,1,0,1,0,0,0,0,2,1,0,1.5005,18,6,,,,3.416666667,5,2.7,4,1,7,1.586,4.266666667,0.4,16.68333333,5.866666667,5,2.7,0.633333333,0,5,33,2,11,5,1,3,1,2,8,15000,1,0,0,3,2,1,3,9500,2,1,1
L537801,26,0,0,0,0,0,1,1,1,7,0,1,7.87875,,,,,,0.6,,,,,,7.598,11.31666667,1.7,84.63333333,29.66666667,17,2.9,0,0,12,58,2,4,5,1,3,1,4,6,11000,1,1,0,2,2,1,2,13000,1,1,1
G438861,27,1,1,0,1,0,0,0,0,2,0,1,2.7085,33,8,,,,8.05,9,2,7,0,20,2.506,6.233333333,0.6,32.71666667,8.666666667,7.6,2,0.566666667,0,15,28,2,11,4,1,3,2,3,8,15000,2,0,0,4,2,1,3,4000,1,2,1
J316576,27,1,1,0,1,0,0,0,0,2,0,1,4.20475,46,23,,,,33.35,5,2.8,20,0,10,5.305,12.38333333,1.5,48.06666667,24.03333333,4.6,2.2,0,0,12,31,2,11,4,2,1,2,3,7,13000,0,0,0,1,1,1,3,7000,1,1,1
K1692542,27,0,0,1,1,0,0,0,0,4,0,0,39.5905,,,32,10.8,9,18.9,50,7,21,2,15,36.747,37.66666667,17.3,445.6333333,143.15,42,5.4,6.316666667,2,10,52,2,3,3,1,3,1,1,5,9000,1,0,0,0,2,1,2,9500,1,2,1
E217235,26,0,0,0,0,0,1,1,1,7,0,0,17.4115,,,,,,3,,,,,,18.21,17.96666667,3.6,192.9,49.6,28,5.2,30.53333333,2,20,23,3,2,4,1,3,2,1,5,9000,1,1,0,2,1,1,3,4000,1,1,1
T124218,27,0,0,1,1,0,0,0,0,4,0,0,21.7495,,,34,6.2,9,15.18333333,15,8.1,14,2,10,23.803,24.28333333,6.2,227.9833333,66.43333333,16.4,6.5,3.383333333,1,6,46,2,11,4,1,3,2,3,9,18000,1,0,0,1,2,1,3,17500,2,1,1
Y1139705,26,1,1,0,1,0,0,0,0,2,1,0,2.42925,26,7,,,,21.16666667,3,1.2,19,0,10,2.91,5.9,0.7,27.48333333,7.45,1,0.3,0,0,9,22,3,6,4,1,3,2,1,4,7000,0,3,0,5,1,1,3,750,1,2,2
C678423,27,0,0,1,1,0,0,0,0,3,0,1,32.308,,,25,7.6,9,6.933333333,52,9.1,8,2,40,36.976,31.1,10.2,368.35,99.33333333,43,9.1,15.81666667,2,30,18,2,6,4,2,1,2,1,6,11000,3,0,0,3,2,1,2,750,1,2,2
A171034,26,1,1,0,1,0,0,0,0,4,0,1,3.2825,42,11,,,,8.433333333,8,3.1,9,1,7,3.188,7.266666667,0.6,39.91666667,11.73333333,8,3.1,0,0,4,63,3,7,5,1,3,2,2,4,7000,0,0,0,1,1,1,3,2000,1,2,2
G551461,27,1,1,0,1,0,0,0,0,2,0,1,5.40625,59,15,,,,9.9,25,4.3,9,0,10,5.278,9.933333333,1.3,58.93333333,16.15,21,4.3,0.066666667,0,7,49,3,5,5,1,3,2,4,4,7000,1,0,0,5,2,1,2,2000,3,2,2
E300522,27,0,0,0,0,0,0,1,1,7,0,1,126.31575,,,,,,12.31666667,,,,,,160.008,121.1666667,75.2,1637.316667,361.9666667,169,40.4,53.75,4,30,60,2,1,5,1,3,2,1,9,18000,1,0,0,4,2,1,2,22500,2,1,1
E288903,27,0,0,0,0,0,0,1,1,7,0,1,18.9355,,,,,,6.25,,,,,,18.771,23.75,3.8,269.8833333,90.68333333,28.4,6.5,9.05,1,20,50,3,3,1,1,3,1,4,5,9000,2,0,0,5,2,1,2,7000,1,2,2
O558022,27,0,0,0,0,1,1,1,1,7,1,0,2.6235,,,,,,7.066666667,,,,,,2.894,12.31666667,0.6,27.76666667,11.75,8.3,3.1,0.9,0,8,23,3,11,4,1,3,1,2,7,13000,0,1,0,4,1,1,3,7000,2,2,2
A370415,26,1,1,1,1,0,0,0,0,3,1,0,1.97975,20,7,6,1.2,6,12.51666667,3,1.4,9,0,10,2.779,5.433333333,0.7,19.78333333,6.833333333,1,2,0.033333333,0,7,26,3,5,4,1,3,2,4,6,11000,1,0,0,2,2,1,3,4000,1,2,2
P633231,27,0,0,1,1,0,0,0,0,3,0,1,40.88125,,,32,1.8,6,24.03333333,44,25,24,3,10,42.889,32.6,1,453.9166667,138.5,61,24,8.933333333,2,20,34,2,7,4,1,2,2,1,4,7000,1,0,0,1,2,1,3,7000,2,1,1
H025411,27,0,0,0,0,0,1,1,1,7,1,0,7.7195,,,,,,9.566666667,,,,,,8.824,10.76666667,4.1,85.51666667,29.93333333,5,5,1.516666667,0,10,59,2,11,5,1,4,1,1,9,18000,2,0,0,5,2,1,2,7000,3,1,1
N616902,26,0,0,1,1,0,0,0,0,3,0,1,40.3295,,,43,12.5,9,15.3,33,14.1,14,2,40,39.51,33.81666667,13.8,488.6,131.6166667,41,9.8,5.633333333,1,30,37,3,3,6,1,3,2,1,3,5000,1,0,0,3,2,1,2,2000,1,2,2
I1076190,27,0,1,1,1,0,0,0,0,4,0,0,14.80975,,57,21,3.1,9,5.7,16,2.1,6,2,10,14.211,19.53333333,3.4,161.3333333,53.9,20,1.8,2.95,1,15,54,2,5,5,1,1,1,1,4,7000,1,1,0,4,2,1,2,7000,2,2,2
K869238,27,1,1,1,1,0,0,0,0,2,1,0,1.22875,14,5,4,1.4,9,5.483333333,5,1.9,6,0,7,1.032,3.183333333,0.4,12.9,3.333333333,6,3,0,0,10,58,2,5,5,1,3,1,1,5,9000,1,0,0,3,2,1,2,7000,1,1,1
A363805,27,0,1,1,1,0,0,0,0,3,1,0,8.699,,26,12,1.4,3,5.933333333,23,2.3,6,1,15,7.98,11.6,1.6,90.81666667,26.01666667,21,3.4,3.766666667,1,20,28,3,3,4,1,3,2,1,7,13000,2,0,0,2,2,1,3,7000,2,2,2
M1737239,27,0,0,1,1,0,0,0,0,3,0,1,30.93175,,,38,7.3,9,13.9,33,9.6,10,0,15,30.303,35.1,7.3,396.1666667,129.9666667,41,9.6,3.916666667,1,20,54,3,5,4,1,3,2,1,3,5000,1,0,0,0,2,1,3,7000,1,2,1
H203561,27,0,0,0,0,1,1,1,1,7,1,0,2.9375,,,,,,4.466666667,,,,,,2.908,4.916666667,0.6,36.03333333,10.41666667,7,2,0.033333333,0,20,18,2,5,4,1,3,1,1,7,13000,2,2,0,5,2,1,2,7000,1,2,2
R085502,27,0,0,1,1,0,0,0,0,3,0,0,48.409,,,52,15.1,6,13.61666667,53,10.4,12,1,7,46.662,41.98333333,12.1,516.1666667,170.1166667,53,10.4,18.28333333,2,9,32,3,7,4,1,3,1,1,8,15000,2,0,0,1,2,1,2,7000,1,1,1
X1374284,27,0,0,0,0,0,0,1,1,7,0,0,58.3725,,,,,,4.65,,,,,,62.83,47.8,17.3,611.9,170.4333333,56,8.6,26.35,3,20,47,2,3,5,1,1,1,1,8,15000,2,1,2,2,2,1,2,13000,2,1,2
B291593,27,1,0,1,1,0,0,0,0,3,1,0,4.675,46,,6,1.9,3,26.55,11,5.4,24,0,60,4.38,5.383333333,1.1,45.53333333,14.25,12,5.2,0.033333333,0,60,39,3,5,5,1,3,1,4,5,9000,1,1,0,0,2,1,3,2000,1,1,1
Y1474477,27,0,0,1,1,0,0,0,0,3,0,0,30.20025,,,21,10.5,3,6.266666667,28,7.4,6,2,20,30.446,24.91666667,7,347.6666667,102.1833333,35,10.8,4.166666667,2,20,29,3,11,5,1,3,1,1,7,13000,2,1,0,0,2,1,3,9500,1,1,1
S1262995,27,0,1,1,1,0,0,0,0,2,1,0,6.59975,,21,8,1.6,9,13.4,6,2.5,10,1,40,6.679,8.483333333,1.3,75.76666667,20.8,6,3.7,0.033333333,0,30,21,2,5,4,1,1,2,1,5,9000,2,4,0,2,2,1,2,2000,1,2,2
E417758,27,0,1,1,1,0,0,0,0,3,0,0,22.66275,,54,30,6.3,3,4.2,44,13.6,4,3,20,19.517,24.06666667,4.5,223.8666667,54.15,60,16.3,15.01666667,2,20,43,2,11,5,1,3,1,1,6,11000,2,0,0,5,2,1,2,13000,2,1,1
W014051,27,0,0,0,0,0,0,1,1,8,0,0,40.57775,,,,,,7.15,,,,,,31.93,41.26666667,7.7,370.8833333,100.5166667,68.8,35.3,11.81666667,2,30,29,2,11,5,1,3,1,1,7,13000,1,0,1,1,2,1,3,9500,1,1,2
K212318,27,1,1,1,1,0,0,0,0,2,0,1,1.51225,17,5,3,0.8,9,8.066666667,3,0.8,9,0,7,1.711,4.433333333,0.8,15.8,4.466666667,3,0.2,0.016666667,0,9,20,3,6,4,1,3,2,2,6,11000,1,0,0,2,2,1,2,2000,1,2,2
R256541,26,0,1,1,1,0,0,0,0,2,0,0,11.37975,,32,15,4.1,6,3.45,25,3,3,2,15,11.715,11.56666667,4.1,133.7833333,34,23,4,3.016666667,1,15,45,2,11,5,1,3,1,1,8,15000,1,0,1,5,2,1,2,17500,2,1,1
G1996566,27,0,0,0,0,0,0,1,1,7,0,1,18.90725,,,,,,10.46666667,,,,,,17.142,20.86666667,3.4,196.7166667,53.15,20,11.4,9.5,1,12,27,3,11,4,1,3,1,4,7,13000,2,2,0,0,2,1,3,7000,1,1,1
L641529,27,0,1,1,1,0,0,0,0,3,0,0,15.67625,,56,18,3.8,3,6.55,17,3.7,6,1,20,18.959,17.08333333,3.8,157.7833333,55.53333333,21,3.7,0.366666667,0,20,53,3,3,4,1,3,2,1,3,5000,1,0,0,1,2,1,3,7000,1,2,2
E1164371,27,1,1,1,1,0,0,0,0,3,1,0,3.60825,42,10,3,1.8,6,2,3,3.2,3,1,60,3.538,3.333333333,0.9,41.9,10.05,4.3,3.1,0.016666667,0,60,60,3,5,5,1,3,2,1,5,9000,2,0,0,2,1,1,2,9500,2,1,1
D135184,27,1,1,1,1,0,0,0,0,3,1,0,2.37825,30,9,5,1.8,3,0.983333333,6,2.3,2,1,10,2.296,5.216666667,0.6,28.51666667,8.666666667,7,3.7,0,0,6,22,2,5,4,1,3,2,4,6,11000,3,1,0,1,2,2,3,4000,1,2,2
Y1527538,25,0,0,0,0,1,1,0,1,6,1,0,0.884,,,,,,5.966666667,,,,,,0.858,3.766666667,0.2,10.25,3.283333333,1.8,0.1,0,0,7,26,3,11,4,1,3,2,2,5,9000,2,0,0,5,1,2,3,4000,1,1,1
G883115,27,0,1,1,1,0,0,0,0,3,1,0,11.2025,,31,12,3.2,3,37.58333333,15,4,16,0,20,10.808,14.96666667,2.7,106.65,29.45,19,5.9,4.766666667,1,20,38,2,3,4,1,1,1,1,7,13000,2,1,1,2,2,1,3,7000,1,1,1
L318627,26,1,1,0,1,0,0,0,0,4,0,0,4.2755,44,16,,,,6.4,12,1.2,5,1,7,3.524,8.316666667,0.9,42.03333333,16.2,15.2,0.6,0.016666667,0,8,60,3,11,3,1,3,2,4,8,15000,1,0,0,3,2,1,3,9500,2,1,1
Y1394206,27,0,1,1,1,0,0,0,0,3,0,1,12.07275,,40,14,4.5,6,5.383333333,13,5.5,5,1,20,12.34,14.01666667,3,133.3333333,42.45,16,4.8,0.05,1,15,26,3,11,4,1,3,2,1,6,11000,2,0,0,1,2,1,3,7000,1,2,2
B349729,27,0,0,0,0,1,1,1,1,7,0,1,4.8,,,,,,5.95,,,,,,3.987,6.866666667,0.8,48.78333333,32.51666667,20.7,5.6,2.883333333,1,60,43,2,11,4,1,3,2,1,8,15000,2,0,0,5,2,1,3,9500,1,2,2
K117046,27,0,1,1,1,0,0,0,0,3,1,0,17.23225,,59,30,8.9,6,4.366666667,34,7.2,3,0,10,20.273,20.58333333,7.1,167.4666667,58.91666667,37,7.2,7,1,15,45,3,1,3,1,3,2,4,4,7000,1,0,0,3,2,1,2,7000,1,2,1
P339753,27,0,0,1,1,0,0,0,0,4,0,0,30.9635,,,35,11.7,3,6.85,27,4.7,6,2,10,30.634,39.2,10.3,362.2166667,104.6166667,29.1,5.4,7.633333333,2,6,43,2,3,5,1,3,1,1,7,13000,2,1,0,5,2,1,2,13000,2,1,1
E639389,27,0,0,1,1,0,0,0,0,4,0,0,24.41225,,,35,8.1,6,7.45,28,7.1,7,0,7,24.825,27.3,6.5,283.0166667,86.1,28,7.1,10.53333333,1,9,62,2,5,5,1,3,1,1,8,15000,1,0,0,2,2,1,2,13000,2,2,1
Y195791,26,0,1,1,1,0,0,0,0,3,1,0,6.385,,18,6,1.3,3,7.233333333,16,3.1,8,1,15,5.072,5.966666667,1.2,60.76666667,18.1,15,5,11.41666667,1,20,31,3,5,4,1,3,2,4,4,7000,2,0,0,2,2,1,3,4000,1,2,2
F471275,27,0,0,1,1,0,0,0,0,3,0,0,33.54525,,,44,5,9,16.46666667,40,6.4,18,1,15,33.675,34.31666667,6.7,367.4833333,107.9,40,8.6,9.533333333,1,15,45,3,3,5,1,3,2,1,9,18000,2,0,0,2,2,1,2,9500,2,1,1
G049618,27,0,0,1,1,0,0,0,0,3,0,1,92.201,,,89,19.3,2,10.98333333,75,29.9,13,1,15,96.467,73.91666667,19.3,1045.583333,310.3333333,94.3,29.9,10.71666667,2,20,23,2,6,4,1,4,1,4,5,9000,2,1,0,1,2,1,2,750,1,1,1
I684641,26,0,1,1,1,0,0,0,0,2,0,1,5.508,,18,10,1.8,3,8.516666667,16,1.2,9,0,10,5.644,12.13333333,1.4,63.88333333,17.73333333,16,0.7,0,0,10,26,2,6,4,1,3,2,3,6,11000,0,0,0,2,1,1,3,9500,2,1,1
G502767,27,1,1,1,1,0,0,0,0,2,1,0,1.359,16,5,4,0.9,6,2.8,2,3,4,0,10,1.243,2.4,0.2,16.45,5.25,2,2.6,0.016666667,0,9,59,3,5,5,1,3,2,1,3,5000,1,0,0,2,2,1,2,4000,1,1,1
